nodeJS,Java,Data Science,.net,pyhton,Cloud Computing,IoT,SAP,Android,ios,MongoDB,NoSQL,SQL
0.076268099,1.844594002,0.157680601,3.231679201,0.612888813,0.216922194,0.0136241,1.068910241,1.068910241,0.405250192,0.105633803,0.161211997,2.67537117
0.076452397,1.842288494,0.157959804,3.243356466,0.610697806,0.216255099,0.0136794,1.067328095,1.067328095,0.403845608,0.105158798,0.160688698,2.671118736
0.076486498,1.839982867,0.157587796,3.254939795,0.607891679,0.215846702,0.0137347,1.065698981,1.065698981,0.402368993,0.104683697,0.160165504,2.664851904
0.076427802,1.837109685,0.157211393,3.266522884,0.605085492,0.215438396,0.0137921,1.062146068,1.062146068,0.400632799,0.1042087,0.159632504,2.660609484
0.076391302,1.832002997,0.156807199,3.277811527,0.602279425,0.215030104,0.0138496,1.058593154,1.058593154,0.398189694,0.103763402,0.1590361,2.648729801
0.076376401,1.826505661,0.156428307,3.292216778,0.599568129,0.214621797,0.0138837,1.054907441,1.054907441,0.395700186,0.102979504,0.158205405,2.636850357
0.0763615,1.821362138,0.156081393,3.302836895,0.597362101,0.214629501,0.0139178,1.051693916,1.051693916,0.39383319,0.102364004,0.157720298,2.629413366
0.076254301,1.816218376,0.155801296,3.317123652,0.595179498,0.214087099,0.0139131,1.04809773,1.04809773,0.392150015,0.101700902,0.157235101,2.621976376
0.076146998,1.811074853,0.155521095,3.339229584,0.592996776,0.2135133,0.0139494,1.043942928,1.043942928,0.390466899,0.1010378,0.156749904,2.614539385
0.076039799,1.805931091,0.155107796,3.361335516,0.59222132,0.213527098,0.0138149,1.040108442,1.040108442,0.388783813,0.1004465,0.156418905,2.607186794
0.0759326,1.801767945,0.154898405,3.373826981,0.591274023,0.213262305,0.0137983,1.036300421,1.036300421,0.388253808,0.099855199,0.155933797,2.602521896
0.075739302,1.797286749,0.154689103,3.388674974,0.589766383,0.212888598,0.0139027,1.032492399,1.032492399,0.387540013,0.099472597,0.155768007,2.597857237
0.075791404,1.798706174,0.154497907,3.404119492,0.589443088,0.212514997,0.0140071,1.028684378,1.028684378,0.387035906,0.099261001,0.155706793,2.595087767
0.075532898,1.797058344,0.154698104,3.416305304,0.589088798,0.212141305,0.0141116,1.024876356,1.024876356,0.3865318,0.099036001,0.155541003,2.590476513
0.075274497,1.795410514,0.154922307,3.426636219,0.587983191,0.211786807,0.014271,1.021392226,1.021392226,0.386084795,0.099051602,0.155375302,2.585865021
0.075030804,1.796148658,0.155382693,3.436966896,0.586877704,0.211432204,0.0144384,1.019719601,1.019719601,0.38563779,0.099067301,0.155209497,2.585296631
0.074870899,1.794511795,0.155841693,3.448240995,0.585772097,0.211113796,0.0146059,1.018046975,1.018046975,0.385139406,0.099082902,0.155043796,2.583569288
0.074711002,1.792875051,0.156726703,3.47121501,0.584499419,0.210871905,0.0147217,1.015876889,1.015876889,0.38437131,0.099115603,0.154909506,2.581743002
0.074551098,1.790643096,0.157611802,3.485752106,0.5832268,0.210722998,0.0146611,1.011849046,1.011849046,0.383550793,0.099118903,0.154654697,2.579916716
0.074391201,1.785787463,0.158253506,3.504812717,0.581381619,0.210574105,0.0145746,1.008806348,1.008806348,0.381512105,0.099029601,0.154399797,2.574047565
0.074333198,1.78093195,0.158895195,3.526292562,0.579206228,0.209900007,0.014488,1.005729556,1.005729556,0.379310399,0.098940298,0.154238507,2.566839457
0.074375801,1.776076317,0.159556895,3.548364639,0.5776034,0.209225893,0.0144015,1.00164783,1.00164783,0.376580894,0.099144503,0.154077202,2.557288408
0.074418403,1.768755078,0.160198599,3.572178125,0.576000571,0.208551794,0.0142993,0.997510672,0.997510672,0.373711795,0.099132903,0.153916001,2.545108795
0.074465901,1.761433959,0.160432294,3.600537062,0.574322104,0.207779497,0.0141449,0.993373573,0.993373573,0.371210992,0.099121302,0.153716907,2.533363342
0.0745496,1.754112601,0.1606659,3.622768879,0.572071075,0.206630304,0.0139904,0.989291787,0.989291787,0.368710101,0.098592199,0.153230399,2.522384644
0.074772999,1.751730323,0.1617385,3.645000696,0.571140826,0.205858007,0.013836,0.985454082,0.985454082,0.366287202,0.098278999,0.153069094,2.514236689
0.074856699,1.746861815,0.162734106,3.664083958,0.569337785,0.205120996,0.0137114,0.981616378,0.981616378,0.3639341,0.098225601,0.152820006,2.508905411
0.075002998,1.747970343,0.163881898,3.676191568,0.568536401,0.205253497,0.0135868,0.977976084,0.977976084,0.362045795,0.0982235,0.152570903,2.506604671
0.075406097,1.747205377,0.164342493,3.680939913,0.567391217,0.203978404,0.0134235,0.975926697,0.975926697,0.360334009,0.098256901,0.152321801,2.505964518
0.075809099,1.746440649,0.164803103,3.680446386,0.566245914,0.203674793,0.0132004,0.972786427,0.972786427,0.358622193,0.098290302,0.152072594,2.505324602
0.076149598,1.745675802,0.165263802,3.679952621,0.564625204,0.203371093,0.0130973,0.970049798,0.970049798,0.356799692,0.098323703,0.152005807,2.501867771
0.076473303,1.744176507,0.165724397,3.679620266,0.563213706,0.203067407,0.0131007,0.966639221,0.966639221,0.35497719,0.098357096,0.151939005,2.498411179
0.076777101,1.740086436,0.165958896,3.681684256,0.561774313,0.202479407,0.0131145,0.96479708,0.96479708,0.352899492,0.098005898,0.151746199,2.491931915
0.077080801,1.735459328,0.165900201,3.683279991,0.560544074,0.201891497,0.0131283,0.962633491,0.962633491,0.350821704,0.097543098,0.151737601,2.487421751
0.076917604,1.730832219,0.165417299,3.682826042,0.559313893,0.2009224,0.0131257,0.960469782,0.960469782,0.348743886,0.097080201,0.151728898,2.482911348
0.076754302,1.725827098,0.164669394,3.679774523,0.558313727,0.200093403,0.013123,0.958306193,0.958306193,0.347011894,0.096617296,0.151619598,2.47924614
0.076591097,1.720822096,0.164390296,3.676723003,0.557313502,0.199124306,0.0130751,0.956546128,0.956546128,0.345279992,0.096154399,0.151510194,2.475581169
0.076427802,1.716354012,0.164111093,3.673671484,0.556778312,0.198295295,0.0130272,0.9550457,0.9550457,0.344859689,0.096135899,0.151423693,2.47191596
0.076264597,1.715759754,0.163831994,3.671716452,0.558053374,0.1978755,0.0129915,0.953607798,0.953607798,0.345107496,0.096482001,0.151337206,2.471762419
0.076009601,1.714407206,0.163335904,3.664112806,0.559328377,0.197720304,0.0130686,0.949989378,0.949989378,0.345355302,0.096940197,0.151240498,2.469805956
0.075798497,1.715167403,0.163025796,3.656478167,0.56060338,0.197589993,0.0131458,0.947707772,0.947707772,0.345623493,0.097495101,0.151239201,2.470982313
0.075609803,1.714835644,0.162819907,3.659588814,0.561878383,0.197459802,0.0132229,0.945426226,0.945426226,0.345891714,0.098049998,0.151237801,2.469182491
0.075463302,1.714347243,0.162654594,3.662699699,0.563039601,0.197329596,0.0131986,0.943144619,0.943144619,0.345515192,0.098508202,0.151226297,2.466154814
0.075316697,1.713858724,0.162489295,3.665904999,0.564200819,0.1971993,0.0130297,0.940973818,0.940973818,0.345138699,0.0989663,0.151125997,2.463126898
0.075198799,1.71287477,0.162319094,3.669015884,0.564825594,0.197139606,0.0130101,0.938803017,0.938803017,0.344823688,0.099293001,0.151025698,2.460649252
0.075080797,1.711890936,0.162153795,3.670655489,0.565084279,0.197587594,0.0129694,0.936880112,0.936880112,0.344447196,0.099619702,0.150925398,2.458171606
0.075046599,1.713058949,0.162022904,3.675722599,0.565060198,0.198321804,0.0128579,0.935142696,0.935142696,0.343662709,0.099998601,0.150867999,2.457075834
0.075066701,1.712037325,0.161856294,3.678833485,0.564807177,0.199055895,0.0127891,0.931520581,0.931520581,0.342878193,0.1003775,0.150810599,2.453672886
0.075121202,1.706071019,0.161310494,3.678046703,0.562826276,0.199503899,0.0126776,0.927712977,0.927712977,0.342087209,0.100515097,0.150578097,2.447449207
0.0751267,1.699997187,0.160764694,3.681936741,0.562237978,0.199656606,0.0126089,0.922667027,0.922667027,0.341248691,0.100652799,0.150012895,2.436183453
0.075132102,1.69392395,0.160276905,3.68582654,0.56164968,0.199809194,0.0125402,0.917621017,0.917621017,0.339614987,0.100790396,0.149392501,2.424917459
0.0749714,1.687294126,0.1597891,3.682273626,0.561061382,0.199682206,0.0124843,0.9160285,0.9160285,0.338656515,0.101078302,0.149077997,2.412086725
0.074815899,1.680664301,0.159309596,3.681634188,0.561226428,0.199065298,0.0125045,0.914130986,0.914130986,0.337697893,0.1013413,0.148763493,2.399255991
0.074661501,1.674034476,0.1582883,3.681777716,0.560599983,0.196884796,0.0125513,0.911596775,0.911596775,0.336354107,0.101488099,0.148061007,2.385997772
0.074507102,1.666283488,0.157788202,3.682103157,0.559592903,0.196128801,0.012598,0.908536196,0.908536196,0.334199399,0.101507097,0.147358507,2.371319056
0.074362598,1.658532381,0.157366797,3.682428598,0.558585703,0.195372805,0.0125581,0.906002104,0.906002104,0.332406104,0.101595998,0.146656007,2.357069254
0.074347101,1.650781393,0.156945407,3.682571888,0.556997716,0.194616795,0.0125183,0.903468013,0.903468013,0.330612808,0.1014193,0.146461993,2.342392445
0.0743315,1.643030286,0.1562659,3.682897568,0.555288494,0.194114506,0.012521,0.900933802,0.900933802,0.329395413,0.101242602,0.146267995,2.327715874
0.074426703,1.634912491,0.155496404,3.676542521,0.55326581,0.193683401,0.0124886,0.894471705,0.894471705,0.327811509,0.100762501,0.145541906,2.313039064
0.074411198,1.627180576,0.154726803,3.675064802,0.551243186,0.193252206,0.0123866,0.888009608,0.888009608,0.326476306,0.1002663,0.144962594,2.298362494
0.074239597,1.619541168,0.154049203,3.66702795,0.549865425,0.193158507,0.0122495,0.883699894,0.883699894,0.324852705,0.0997862,0.144819096,2.28376317
0.074176602,1.611809254,0.153371707,3.655357361,0.548922181,0.193490207,0.0122324,0.883642614,0.883642614,0.324750811,0.099265799,0.144675598,2.269590855
0.074490197,1.606718302,0.153403506,3.645819187,0.549045324,0.194094807,0.0121891,0.883585274,0.883585274,0.324648798,0.099065199,0.144972101,2.258163214
0.074829303,1.609362245,0.153537199,3.636281252,0.550992191,0.194608599,0.0122011,0.885633826,0.885633826,0.325573891,0.099006101,0.145331398,2.260268211
0.075168401,1.612006307,0.153670907,3.619103909,0.552939177,0.195122406,0.0122132,0.88811779,0.88811779,0.326498896,0.0989471,0.145690694,2.260348797
0.075485401,1.616883755,0.153836697,3.603797197,0.554886222,0.195541397,0.0122252,0.890601814,0.890601814,0.3274239,0.0986735,0.146050006,2.268066645
0.075802296,1.622114897,0.153868601,3.588877201,0.556833088,0.195960507,0.0122309,0.893218696,0.893218696,0.328348994,0.098738402,0.146489501,2.275784492
0.076160297,1.626992345,0.153720006,3.573956966,0.558274686,0.195755497,0.0122641,0.895825922,0.895825922,0.328651488,0.098687701,0.146736696,2.279059649
0.076518297,1.631870031,0.153504699,3.564713717,0.559692979,0.196196094,0.0122725,0.897439301,0.897439301,0.32877019,0.098843798,0.147186801,2.283731222
0.076872297,1.633940578,0.153143302,3.549913883,0.560117304,0.196668103,0.0122808,0.89905262,0.89905262,0.329127908,0.098999903,0.147822693,2.285775185
0.077226304,1.636011243,0.153013602,3.535114288,0.56054163,0.197180793,0.0123765,0.900798917,0.900798917,0.329218,0.099414602,0.1484586,2.287483692
0.077580303,1.638081789,0.1529098,3.531104803,0.560965896,0.1974556,0.0123544,0.900867581,0.900867581,0.329308212,0.099829398,0.149094597,2.2891922
0.0780451,1.640506029,0.152806103,3.524738789,0.561950624,0.197839305,0.0123323,0.900936306,0.900936306,0.329582214,0.100244202,0.149623498,2.290900707
0.078264497,1.639404416,0.1525563,3.514496088,0.561751008,0.198222995,0.0123102,0.900447309,0.900447309,0.329663098,0.100611404,0.150100902,2.292258739
0.078794502,1.641370058,0.152834401,3.504253626,0.563855708,0.198971495,0.0122881,0.899958372,0.899958372,0.329744011,0.1009361,0.150633901,2.295072794
0.079322897,1.6433357,0.152855396,3.494923115,0.566718519,0.199866205,0.0123294,0.900835514,0.900835514,0.329751194,0.100945801,0.151219502,2.29788661
0.079836398,1.641988993,0.152876496,3.485592365,0.56958127,0.200777397,0.0123693,0.900116682,0.900116682,0.32934171,0.100955501,0.151804999,2.296657562
0.080349997,1.640642405,0.152897507,3.476261854,0.571876228,0.201652497,0.0124551,0.899398029,0.899398029,0.328932285,0.100965202,0.152488202,2.295483589
0.080863498,1.639295697,0.152379006,3.459872246,0.574171126,0.202527598,0.0125423,0.899176776,0.899176776,0.328522891,0.100974903,0.153171301,2.294309616
0.081377,1.63794899,0.151973993,3.444871664,0.576466024,0.2033097,0.0127187,0.900813282,0.900813282,0.328113407,0.1010141,0.153975099,2.293135643
0.081890501,1.636129737,0.151812196,3.429871082,0.578760803,0.204091802,0.0129141,0.901464581,0.901464581,0.328554094,0.101053201,0.154769406,2.293012619
0.082243599,1.634310365,0.151537001,3.418012142,0.580740929,0.204828098,0.0130907,0.902115881,0.902115881,0.329738408,0.101031102,0.154826,2.294228554
0.082405597,1.632172346,0.151076794,3.40089941,0.581298888,0.205392405,0.0132576,0.901782572,0.901782572,0.330598503,0.101043701,0.154829502,2.294672728
0.082610101,1.632818818,0.1506567,3.382045269,0.583278894,0.205956697,0.0134189,0.901504576,0.901504576,0.332450211,0.101272099,0.154726595,2.297745466
0.0828145,1.633465052,0.150236607,3.356357574,0.585334718,0.206548497,0.0136023,0.901226521,0.901226521,0.3343018,0.101500504,0.154623806,2.300818205
0.083019003,1.634111524,0.149776399,3.335191727,0.587390423,0.207140401,0.0137995,0.900893211,0.900893211,0.336153507,0.101728901,0.154520899,2.303890705
0.083095297,1.632292151,0.148268402,3.309282303,0.588570774,0.207733706,0.0139966,0.902120292,0.902120292,0.33786571,0.101787202,0.154418096,2.306963444
0.083328001,1.635746956,0.146771193,3.283372879,0.590623915,0.208462402,0.014078,0.903347492,0.903347492,0.339577913,0.101845503,0.154394001,2.314157009
0.0835324,1.632768512,0.145319805,3.264439344,0.590806603,0.208359197,0.0141593,0.904574692,0.904574692,0.339903414,0.101913497,0.154369995,2.315553904
0.083508402,1.631663442,0.144595802,3.252864838,0.590989411,0.208603993,0.0142407,0.904262185,0.904262185,0.339882493,0.101989299,0.154174104,2.315289736
0.083484396,1.630558491,0.143948495,3.253495932,0.591172218,0.208907202,0.0142987,0.903949618,0.903949618,0.339861602,0.102065101,0.154156595,2.315025806
0.083860502,1.62945354,0.143301204,3.2584939,0.591355026,0.209062204,0.0143568,0.903636992,0.903636992,0.33984071,0.102140903,0.154139206,2.314761639
0.084250003,1.631653666,0.142993599,3.263491631,0.593229115,0.209365398,0.0143295,0.904730201,0.904730201,0.340165108,0.102279998,0.154552907,2.317684412
0.084579699,1.633853912,0.142880306,3.270670652,0.594922006,0.209668502,0.0143884,0.904254973,0.904254973,0.341042399,0.102454498,0.154910207,2.320606947
0.084909402,1.636226416,0.143091306,3.279431105,0.596614897,0.209971696,0.0144472,0.903926194,0.903926194,0.34191969,0.102740802,0.155267507,2.324208498
0.0857061,1.638598919,0.143334404,3.287246466,0.598307788,0.210656002,0.014547,0.904065311,0.904065311,0.342873096,0.103027098,0.155973703,2.327810049
0.086545996,1.641459465,0.143842503,3.299025536,0.600548029,0.211340293,0.0146495,0.904204428,0.904204428,0.343540788,0.103260599,0.156780601,2.330621719
0.087385997,1.645172119,0.144019797,3.310804605,0.602010906,0.212034896,0.0148097,0.904343605,0.904343605,0.344148397,0.103494197,0.157587498,2.333378077
0.087838098,1.649218917,0.144306406,3.322619438,0.60392642,0.212966904,0.014967,0.905694485,0.905694485,0.344756007,0.103727803,0.158394396,2.336134434
0.088290296,1.652931452,0.144593,3.334434509,0.605335176,0.213758305,0.0151244,0.907045424,0.907045424,0.345363587,0.103961401,0.158808202,2.336776018
0.088777699,1.657402277,0.1452104,3.346249342,0.606744111,0.214574501,0.015222,0.910576701,0.910576701,0.345389098,0.1040828,0.159625202,2.339220762
0.089221299,1.658578277,0.145571798,3.355203152,0.608152926,0.215365902,0.0153195,0.912908375,0.912908375,0.345179409,0.104107603,0.160319507,2.339837551
0.089769199,1.660846353,0.146182895,3.350590944,0.60965091,0.216198698,0.0154171,0.91663897,0.91663897,0.344721496,0.104261696,0.161013797,2.340890646
0.090274997,1.66327095,0.146540895,3.345978975,0.611173511,0.216989994,0.0156161,0.918970704,0.918970704,0.34482941,0.104512498,0.161718205,2.343171597
0.090973698,1.665695548,0.146985903,3.341366768,0.61278528,0.217773095,0.0158151,0.921302378,0.921302378,0.344937295,0.104763299,0.162626699,2.345452547
0.091657698,1.668110132,0.147357404,3.333014965,0.613768995,0.218419194,0.015907699,0.923529625,0.923529625,0.3452501,0.105002902,0.163419902,2.347478867
0.092341602,1.670524597,0.147764802,3.325816393,0.61475271,0.218941897,0.016059499,0.925508797,0.925508797,0.345562994,0.105141401,0.164213195,2.349505424
0.093151599,1.672986984,0.148174003,3.315189838,0.617013395,0.219347194,0.0163077,0.929228187,0.929228187,0.346329987,0.105330601,0.164532602,2.350303888
0.094040103,1.675513744,0.1486191,3.312108755,0.619285882,0.219752505,0.016579,0.932947695,0.932947695,0.347420007,0.105519801,0.164851904,2.35366416
0.094943397,1.683895826,0.149288401,3.317006588,0.622964621,0.220443904,0.016870299,0.934926808,0.934926808,0.348864406,0.1059485,0.165346399,2.35981369
0.0959398,1.69281745,0.149957702,3.310497761,0.625572383,0.221542597,0.0171616,0.940070212,0.940070212,0.350534499,0.106507003,0.166762501,2.371005535
0.096968502,1.702734113,0.150627106,3.299871445,0.628180325,0.223059997,0.017452801,0.945213616,0.945213616,0.352999806,0.107113302,0.168379799,2.382197618
0.098158099,1.710991502,0.151330203,3.297865391,0.630788088,0.224577293,0.017724101,0.948933005,0.948933005,0.354696095,0.107571103,0.169609204,2.396883488
0.0993478,1.719248772,0.151733696,3.297152996,0.63339591,0.226094604,0.017943401,0.9511711,0.9511711,0.356392503,0.108028904,0.170838505,2.411569834
0.100505203,1.727506161,0.152665794,3.291938305,0.635720074,0.227332607,0.018021001,0.953300774,0.953300774,0.358474195,0.108517103,0.172455803,2.426255941
0.101662599,1.737056732,0.153069407,3.286541224,0.638750672,0.228570506,0.0180985,0.956701875,0.956701875,0.360917211,0.109149002,0.1740731,2.442362547
0.102459401,1.744164348,0.153473005,3.279511929,0.641384602,0.229339093,0.018236,0.963307977,0.963307977,0.362998903,0.110159799,0.175270602,2.458040476
0.103028797,1.750546813,0.153919607,3.272190809,0.644209981,0.230107695,0.0183345,0.969914019,0.969914019,0.364915192,0.110638797,0.175553799,2.47375679
0.103489503,1.756929398,0.154789299,3.265161514,0.647156477,0.230876207,0.0184719,0.974824011,0.974824011,0.366129905,0.111117698,0.175836906,2.489473343
0.103950098,1.76367867,0.155748993,3.266323328,0.650805891,0.232304603,0.018693101,0.982277215,0.982277215,0.367920399,0.112232201,0.176694706,2.505189896
0.104410797,1.770427942,0.157254994,3.258820057,0.654455304,0.233732894,0.0189142,0.989730477,0.989730477,0.369710892,0.113346703,0.177552596,2.520906448
0.104979999,1.777177334,0.158670902,3.260238171,0.658104718,0.234823704,0.0191806,0.997183681,0.997183681,0.371862799,0.114461198,0.178177699,2.536623001
0.105440699,1.783926606,0.159540504,3.265290022,0.661319494,0.235175505,0.019411899,1.000066638,1.000066638,0.373077512,0.115575701,0.178802893,2.551912785
0.105524801,1.789615631,0.160057202,3.27064991,0.663510323,0.235568106,0.019673301,1.002745509,1.002745509,0.373595893,0.116370402,0.178987995,2.565332174
0.105677903,1.787692547,0.160504296,3.276437998,0.664853871,0.235865802,0.0199192,1.002628088,1.002628088,0.372770607,0.117023401,0.179696307,2.565889835
0.105830997,1.787004948,0.160887003,3.289865017,0.667014122,0.236179993,0.020165,1.001502633,1.001502633,0.371945411,0.117676497,0.180739596,2.567270994
0.106169797,1.786847711,0.160778597,3.301716566,0.669174373,0.236258805,0.0203711,1.000377178,1.000377178,0.371120214,0.118306801,0.181447998,2.569144487
0.106322899,1.786690474,0.160614297,3.313568115,0.671334684,0.236337602,0.0205872,0.998883426,0.998883426,0.370294899,0.118937097,0.182156295,2.571018219
0.106620498,1.786533356,0.160598293,3.324991465,0.673494995,0.237024099,0.020775801,0.997389615,0.997389615,0.369469702,0.119514696,0.182711497,2.572891712
0.106918201,1.784610271,0.160772204,3.330779314,0.675655305,0.238021404,0.0209892,0.997120619,0.997120619,0.368644387,0.119933002,0.183063701,2.571382046
0.107034303,1.784596205,0.161092103,3.340470791,0.678510606,0.2388466,0.021152601,0.996851683,0.996851683,0.368274897,0.120351397,0.183172002,2.572149038
0.107174799,1.784582138,0.161412001,3.344241381,0.681366026,0.239265293,0.021315901,0.996688128,0.996688128,0.368670106,0.120289303,0.183242604,2.573251486
0.107315302,1.784143329,0.161611706,3.338519335,0.683658719,0.239720598,0.021479201,0.997861683,0.997861683,0.369065404,0.120086104,0.183209896,2.570222855
0.107455797,1.7837044,0.161811501,3.333294868,0.685058713,0.240176007,0.021692701,0.999035299,0.999035299,0.369169503,0.120024003,0.183280393,2.567194223
0.107596397,1.783265591,0.162234694,3.327572823,0.686458707,0.240631402,0.021856001,1.000766635,1.000766635,0.369273603,0.119961902,0.183350995,2.564165592
0.107640401,1.782826662,0.162296206,3.320019007,0.68558532,0.240721896,0.0220576,1.003443599,1.003443599,0.369377702,0.119849399,0.183417499,2.561136961
0.107686102,1.782812595,0.162614703,3.312465191,0.684621215,0.240607098,0.0221154,1.004828691,1.004828691,0.369481802,0.119794197,0.183431506,2.55810833
0.107731797,1.782589555,0.162689596,3.306742907,0.683506191,0.2402592,0.022156,1.006366253,1.006366253,0.370002508,0.119739003,0.183247298,2.553891897
0.107606798,1.781091571,0.162651107,3.303497076,0.68295908,0.239911303,0.0220271,1.007650137,1.007650137,0.370157599,0.119565398,0.182831198,2.54962039
0.107246198,1.780868649,0.162696004,3.304741383,0.682459593,0.239563301,0.0220179,1.008486152,1.008486152,0.370521009,0.119391799,0.182402506,2.546630621
0.106885597,1.780645609,0.162627399,3.304596663,0.681959987,0.239215404,0.0220087,1.009322047,1.009322047,0.370884508,0.119218297,0.1819738,2.54364109
0.106760599,1.782595992,0.162558794,3.306558847,0.6814605,0.238867506,0.0219846,1.010158062,1.010158062,0.371247888,0.119188897,0.1811914,2.543642998
0.106635697,1.784546494,0.162372202,3.303859472,0.681605995,0.238432199,0.0219754,1.010942221,1.010942221,0.371030599,0.119220801,0.181090996,2.543645382
0.106659703,1.786815643,0.162602007,3.305821896,0.683173597,0.238168895,0.021976,1.01348877,1.01348877,0.371665388,0.119442001,0.181043699,2.546762228
0.106907599,1.790331483,0.162924707,3.307784081,0.683593988,0.2389189,0.021990299,1.01626265,1.01626265,0.371445894,0.1197742,0.181102797,2.549972057
0.107202098,1.794220924,0.163247406,3.312316418,0.684014499,0.239668801,0.022094499,1.019036412,1.019036412,0.3712264,0.120106399,0.181519598,2.555283785
0.107496597,1.798110247,0.163610205,3.327381849,0.683767319,0.239988104,0.022185,1.021582961,1.021582961,0.370966792,0.120465599,0.181936502,2.560595512
0.107762799,1.798670292,0.164101198,3.347190857,0.683448493,0.240305796,0.022275399,1.02232492,1.02232492,0.370707214,0.120752104,0.182174504,2.563600779
0.108098201,1.79689765,0.164581299,3.366999865,0.683129609,0.240453005,0.022479899,1.023066878,1.023066878,0.370447487,0.1210372,0.182519704,2.562485218
0.108461797,1.795581102,0.164944097,3.386808872,0.683663428,0.240770698,0.0226843,1.023808837,1.023808837,0.371039987,0.121261202,0.182864904,2.564136267
0.1087972,1.794264555,0.165266797,3.40661788,0.684197128,0.240785196,0.022925001,1.024833441,1.024833441,0.371657014,0.121441796,0.1833819,2.565787077
0.109132603,1.792852283,0.165432096,3.407549381,0.684016407,0.240632802,0.023092501,1.024656892,1.024656892,0.371718198,0.121504202,0.1836133,2.564927816
0.108638197,1.791440129,0.165696606,3.404114246,0.683835685,0.240737006,0.0231869,1.024480343,1.024480343,0.371779501,0.121684797,0.1838447,2.564068556
0.1085601,1.787552714,0.165621504,3.398604631,0.682678103,0.241215006,0.023311401,1.024773121,1.024773121,0.372442186,0.1218023,0.183752105,2.562532902
0.108495302,1.787525058,0.165697902,3.395169497,0.683167994,0.241155893,0.0233195,1.025065899,1.025065899,0.3725411,0.122229002,0.184942707,2.563951254
0.107990801,1.787324905,0.1656809,3.389659643,0.683657885,0.241181999,0.0233276,1.025130272,1.025130272,0.372640014,0.122655801,0.186133295,2.562633514
0.107989199,1.787124753,0.165757298,3.399568319,0.684147775,0.241208002,0.023341499,1.024726629,1.024726629,0.372662812,0.1231139,0.186975002,2.561315536
0.107944399,1.78681457,0.165189698,3.405415297,0.683860481,0.241148904,0.0233224,1.023015857,1.023015857,0.3726255,0.123624697,0.187816694,2.558653116
0.107899599,1.786263943,0.164711699,3.411262035,0.684820116,0.241079494,0.023333499,1.024212241,1.024212241,0.372648388,0.124135502,0.188658506,2.557335138
0.108307198,1.785379052,0.164124399,3.41390729,0.685327113,0.240511894,0.0233474,1.022395253,1.022395253,0.372548997,0.1246325,0.189081594,2.554727793
0.108650103,1.779600501,0.163814694,3.416552544,0.684777319,0.2398839,0.0232933,1.01989007,1.01989007,0.372118413,0.125129595,0.189193606,2.549203157
0.108941697,1.77382195,0.163505003,3.419197798,0.684227526,0.239255905,0.0234413,1.017385006,1.017385006,0.372269809,0.125412405,0.1889126,2.543678522
0.109233297,1.770580053,0.163451403,3.423303604,0.683677673,0.238627896,0.023446999,1.016767621,1.016767621,0.372421205,0.125695094,0.188776493,2.538178444
0.109184504,1.767555356,0.163144499,3.430062532,0.683146715,0.238256201,0.023357401,1.014751315,1.014751315,0.372820795,0.125745803,0.188684493,2.535218477
0.109135702,1.764530659,0.1633908,3.436821222,0.682704806,0.238159105,0.0232678,1.014133811,1.014133811,0.373220414,0.125796393,0.188592494,2.532258511
0.108786598,1.761505842,0.163566798,3.443653107,0.682173729,0.238070101,0.0231783,1.013516426,1.013516426,0.373620003,0.125765204,0.188341394,2.529298306
0.108437501,1.759890079,0.163780496,3.45415163,0.682270825,0.238320604,0.023231801,1.013697267,1.013697267,0.37402001,0.125551701,0.188249394,2.528646708
0.108088396,1.759171963,0.163977399,3.463496685,0.682693779,0.238940701,0.023204301,1.014926434,1.014926434,0.374554306,0.125632793,0.188222393,2.528921843
0.107658498,1.757546186,0.164136603,3.472842216,0.682162821,0.239392295,0.023151301,1.014229774,1.014229774,0.374908209,0.125612706,0.189048097,2.528971195
0.107328199,1.757572651,0.164312705,3.478069782,0.68194592,0.239843905,0.023075201,1.012485027,1.012485027,0.374939114,0.125592604,0.189873695,2.528766155
0.107003897,1.756688833,0.164526403,3.47348094,0.682050705,0.240295395,0.0229882,1.012665868,1.012665868,0.374622107,0.125572607,0.1903207,2.528592348
0.106635503,1.755372643,0.164726704,3.466879129,0.681833923,0.240193397,0.022892199,1.011969328,1.011969328,0.374188602,0.125422597,0.190178603,2.528418541
0.106343903,1.751344085,0.164838001,3.464394808,0.681954503,0.239672899,0.022716001,1.010224462,1.010224462,0.37361151,0.125413895,0.189890593,2.527543545
0.1063722,1.749032259,0.165004507,3.461910486,0.682171524,0.239152297,0.022559799,1.009023547,1.009023547,0.373008192,0.125405207,0.189981401,2.523875475
0.106080599,1.744314075,0.165404201,3.473221302,0.682388604,0.2386318,0.0225759,1.008917928,1.008917928,0.372404903,0.125396505,0.189593196,2.517560482
0.1058212,1.739595771,0.165728301,3.475443602,0.68292743,0.238529801,0.022638099,1.008904457,1.008904457,0.371319503,0.125357404,0.189103693,2.51124382
0.105452798,1.734700799,0.166031495,3.477665663,0.683369577,0.238394007,0.0227405,1.008131742,1.008131742,0.370234013,0.125318304,0.188614205,2.503540039
0.105348401,1.732248664,0.166334793,3.481440783,0.684208512,0.238761306,0.0228967,1.003627658,1.003627658,0.369148493,0.124900401,0.188544497,2.495836496
